education,cgpa,projects,internships,experience,skills_count,frontend_skills,backend_skills,database_skills,cloud_skills,ml_skills,has_github,has_linkedin,resume_length,certifications,achievements,ats_keywords,action_verbs,leadership,open_source,resume_score
0,8.27,3,3,1.2,14,3,3,2,2,2,0,0,639,1,0,10,3,0,0,91.6
3,9.79,3,0,0.6,10,4,0,1,1,0,0,1,486,0,0,16,10,1,0,87.7
3,8.95,3,3,2.1,11,0,1,2,5,1,1,1,562,2,1,13,6,0,0,98.0
2,8.69,3,0,4.0,11,4,1,2,0,0,0,1,621,0,3,15,10,0,0,98.0
2,8.31,2,2,2.1,16,1,2,2,2,6,1,0,422,1,2,12,6,1,0,98.0
3,8.21,0,5,0.2,17,1,2,3,1,6,0,1,606,3,0,21,7,0,0,98.0
0,8.8,1,1,1.8,14,4,4,3,2,0,0,1,512,0,0,14,5,0,0,79.1
2,7.01,3,3,5.0,16,4,3,2,1,2,1,1,681,2,1,14,8,1,0,98.0
2,8.62,1,2,0.5,13,3,3,1,1,1,1,0,565,1,0,15,4,1,1,89.5
2,8.6,1,3,1.1,14,0,2,4,1,5,0,1,438,4,1,14,7,0,0,98.0
3,8.88,6,5,4.4,11,4,2,2,1,1,1,0,722,3,2,20,7,1,1,98.0
1,7.83,3,1,5.2,11,2,2,1,1,1,0,1,608,0,4,18,9,1,1,98.0
2,8.82,2,1,1.4,12,0,1,2,1,5,1,1,591,0,1,13,3,0,0,88.5
4,10.0,3,2,2.9,13,3,3,2,1,1,0,0,616,4,2,23,4,0,0,98.0
2,7.08,2,2,4.7,8,4,1,2,0,0,1,1,561,1,4,14,6,0,0,98.0
3,8.07,8,1,9.7,12,1,1,1,5,1,1,1,980,1,0,16,15,1,1,98.0
2,9.03,3,3,5.0,16,4,3,3,2,1,1,0,635,1,1,19,8,1,0,98.0
2,8.5,2,0,3.4,15,5,4,3,2,0,1,1,645,0,1,14,10,0,0,98.0
2,6.78,2,3,2.7,9,6,0,2,0,0,1,0,479,1,0,12,7,0,1,90.4
3,8.28,1,4,1.7,12,8,0,1,0,0,1,1,532,2,2,13,6,1,0,98.0
2,7.52,4,1,3.5,10,2,3,2,1,1,1,0,639,0,1,18,6,0,0,98.0
3,8.15,2,1,1.7,10,0,1,2,5,1,1,1,445,0,3,17,3,0,1,93.7
2,5.96,4,1,4.5,16,0,2,3,2,5,1,1,587,2,1,18,6,1,0,98.0
3,9.3,2,1,1.6,18,6,4,2,2,0,0,1,692,3,1,23,6,0,1,98.0
2,8.19,8,0,3.1,12,6,0,2,1,0,0,1,777,0,2,17,5,0,0,98.0
3,7.31,5,1,8.0,9,4,0,1,1,0,1,1,827,1,2,14,8,1,1,98.0
1,9.31,3,2,2.1,13,2,2,2,1,2,1,1,574,2,1,20,7,0,1,98.0
2,7.61,7,1,3.6,12,1,2,2,1,4,1,1,629,1,0,20,6,1,0,98.0
2,8.02,2,0,1.9,10,8,0,1,0,0,1,1,573,2,0,14,4,0,0,81.8
2,6.4,4,2,3.6,14,4,3,2,1,0,1,1,703,3,2,15,5,1,0,98.0
1,7.69,3,1,2.2,16,0,1,3,1,8,0,1,595,0,0,20,5,1,0,98.0
1,8.34,2,2,3.5,16,3,5,3,2,1,1,1,556,4,0,25,6,0,0,98.0
2,7.4,0,4,0.5,9,1,1,1,4,0,0,0,547,1,3,13,2,0,0,78.0
2,7.68,3,4,1.3,14,8,2,2,0,0,1,0,577,3,0,16,2,0,0,98.0
2,7.03,3,3,1.9,13,2,2,2,2,1,1,0,484,2,1,17,1,0,0,96.0
3,7.85,7,1,4.2,15,4,3,2,1,1,1,1,628,2,3,20,9,1,0,98.0
2,7.25,1,2,2.2,14,4,3,2,1,0,1,0,544,2,1,21,3,0,1,95.9
3,8.9,2,2,1.2,16,3,4,4,1,0,1,1,537,2,1,17,1,0,0,98.0
0,6.87,3,1,2.0,16,2,4,4,2,1,1,1,572,1,1,15,5,0,0,92.3
3,8.75,4,0,1.3,16,9,1,1,1,0,0,1,471,6,0,18,8,1,1,98.0
3,9.98,4,2,1.7,17,3,5,4,2,0,1,1,613,2,2,19,7,0,1,98.0
4,10.0,4,1,0.1,12,4,3,1,1,2,1,1,547,4,0,14,5,1,1,98.0
3,8.68,3,5,4.7,13,0,2,3,1,4,1,0,736,1,4,17,9,0,0,98.0
2,6.89,6,2,5.6,12,1,2,3,1,4,1,1,728,0,1,20,1,0,0,98.0
1,9.11,6,2,1.9,17,3,6,4,1,1,1,0,638,0,1,14,4,0,1,98.0
2,8.82,0,1,4.3,7,4,1,1,0,0,1,1,539,3,2,12,5,0,0,92.2
2,7.81,1,3,0.6,11,2,2,1,2,2,1,0,616,3,1,15,6,0,0,91.4
2,8.06,6,1,4.6,11,2,3,1,2,1,0,1,784,1,0,13,4,1,0,98.0
3,8.42,2,0,2.1,12,3,2,2,1,2,1,1,531,3,1,9,2,0,1,95.8
2,9.02,2,2,3.2,14,1,3,1,4,1,1,1,525,4,0,15,6,0,0,98.0
2,7.94,6,1,2.3,18,4,5,3,2,0,1,0,605,2,2,17,0,0,1,98.0
2,7.32,1,1,1.5,11,0,3,2,4,1,1,0,480,1,3,14,5,0,0,87.4
2,9.85,0,1,2.5,10,3,2,2,1,1,1,1,513,2,3,8,7,0,0,97.4
3,6.77,2,1,4.8,16,8,2,2,0,0,1,1,715,2,1,15,8,0,0,98.0
2,7.45,6,0,1.0,14,3,5,3,2,0,1,1,623,3,0,11,3,1,0,98.0
4,7.13,7,4,3.6,16,0,2,4,2,4,0,0,811,1,0,15,4,0,0,98.0
2,8.38,1,1,0.2,14,1,3,2,6,0,1,0,545,1,0,9,4,0,0,81.1
3,10.0,5,0,1.9,17,1,2,3,1,8,1,1,768,1,4,19,2,0,0,98.0
2,9.31,4,1,6.3,9,0,1,1,4,1,1,0,623,1,2,14,5,1,1,98.0
4,7.67,2,1,7.3,14,4,3,3,2,1,1,1,767,0,6,15,7,0,0,98.0
3,7.9,4,2,5.4,14,5,3,3,1,1,1,0,706,0,6,14,8,1,0,98.0
2,8.73,0,3,2.1,14,3,3,2,2,2,1,1,443,0,2,19,7,1,0,98.0
1,8.41,3,0,2.4,13,0,1,2,2,4,0,1,522,1,1,15,7,1,1,98.0
2,8.71,2,0,5.5,11,5,1,2,1,0,1,0,718,1,3,20,7,0,1,98.0
3,7.24,3,2,5.8,17,2,7,4,2,0,0,1,640,2,1,22,8,1,0,98.0
2,8.99,4,1,2.6,11,2,2,1,1,2,1,0,733,0,0,11,5,0,1,98.0
2,7.02,3,1,1.3,15,3,5,2,1,0,0,0,549,1,0,13,3,1,0,88.5
2,8.17,1,1,1.7,12,2,2,2,2,1,1,0,614,1,1,9,2,0,0,80.1
1,6.69,1,5,0.5,14,2,6,2,2,0,0,0,389,2,0,18,6,0,1,90.6
2,8.21,2,1,0.3,10,5,2,1,1,0,1,1,538,1,2,18,0,0,0,80.2
2,6.4,0,0,1.2,14,1,2,2,7,0,0,1,411,1,3,14,6,0,0,76.5
3,8.35,5,2,4.2,13,1,3,2,5,1,0,1,660,6,0,16,11,0,0,98.0
2,7.45,1,1,0.0,13,6,2,1,0,0,0,1,491,1,2,14,4,0,1,80.3
2,9.2,4,2,0.1,12,0,2,2,2,5,1,1,586,2,1,15,3,1,0,98.0
3,10.0,3,6,1.9,13,3,3,1,1,2,0,1,616,0,0,16,2,0,0,98.0
2,10.0,0,1,2.6,12,0,2,3,1,5,0,1,615,0,3,15,5,1,1,98.0
0,7.45,2,1,1.9,14,0,1,2,2,7,0,1,476,1,2,15,10,0,0,95.0
4,8.88,4,1,1.3,12,1,2,2,4,1,1,1,630,1,2,13,3,0,0,98.0
2,6.99,1,0,0.8,13,7,1,1,0,0,0,1,572,1,3,12,4,0,0,75.2
2,8.22,1,1,0.6,15,3,5,2,2,1,0,1,530,1,1,16,7,0,1,88.8
2,10.0,1,3,2.7,16,6,3,3,2,1,1,0,641,0,1,22,8,0,0,98.0
2,7.46,5,2,2.2,12,8,0,2,1,0,1,1,518,1,0,12,3,0,0,98.0
3,9.98,4,0,0.5,12,2,2,1,2,2,1,1,608,1,2,11,4,0,0,98.0
2,7.99,6,4,0.4,14,3,3,2,2,0,1,1,767,0,1,12,6,0,0,98.0
2,7.85,1,0,0.2,15,1,1,3,1,8,0,0,303,0,0,17,7,0,0,76.0
1,6.51,1,0,1.0,11,4,2,1,2,1,1,1,614,2,0,12,4,0,0,73.2
2,7.68,1,1,0.4,15,0,3,1,7,1,1,1,378,2,1,17,2,0,0,82.8
2,7.48,1,2,3.0,10,6,1,2,0,0,0,1,316,3,0,18,8,1,1,95.6
3,9.06,0,0,0.5,16,4,3,1,2,2,0,1,497,5,0,15,3,0,0,88.9
3,8.55,4,0,2.5,15,3,4,2,2,0,1,0,525,1,0,17,6,1,1,98.0
2,6.98,4,4,5.6,13,8,0,1,1,0,1,1,471,1,3,15,7,0,0,98.0
2,9.05,0,0,0.6,13,4,3,1,2,1,1,0,497,0,0,4,4,0,1,72.9
2,9.05,2,0,3.8,11,0,3,1,5,0,0,1,725,3,1,16,6,1,0,98.0
3,8.56,2,2,2.9,16,4,5,2,1,1,1,1,605,0,1,12,10,0,1,98.0
0,7.46,4,2,3.3,12,1,4,2,1,0,1,0,818,1,0,15,5,1,0,98.0
2,10.0,3,2,1.8,11,2,3,1,1,2,1,1,617,2,2,16,3,1,0,98.0
2,9.02,2,3,0.7,16,9,2,2,0,0,1,1,658,4,0,19,4,1,0,98.0
3,7.07,5,2,1.1,10,0,2,2,5,0,1,1,668,1,1,14,7,1,0,98.0
2,8.71,1,1,2.5,11,2,2,2,2,2,1,1,578,1,0,13,7,0,1,93.3
4,9.01,1,2,2.4,16,6,3,2,2,0,0,1,549,3,1,16,7,0,0,98.0
2,9.44,2,2,1.3,15,5,5,2,1,0,1,1,528,2,1,15,1,0,0,98.0
1,7.69,2,1,3.3,12,8,1,1,0,0,1,1,640,2,0,17,5,1,0,98.0
1,7.06,2,0,1.2,17,2,5,3,3,1,0,0,574,1,0,19,4,1,0,84.4
3,6.93,5,2,1.5,11,7,0,2,1,0,0,0,613,2,0,16,3,1,0,98.0
2,8.91,2,1,1.4,14,1,1,2,6,0,0,0,604,0,0,16,3,0,0,82.8
2,6.8,5,1,3.5,13,6,2,2,1,0,0,1,606,0,1,15,8,1,0,98.0
2,6.93,3,0,1.1,15,2,4,4,1,0,1,1,518,3,1,17,0,0,0,90.8
3,9.09,2,3,6.1,15,1,2,2,6,0,1,1,721,0,2,15,11,0,0,98.0
1,8.21,1,0,1.4,14,4,3,1,2,1,0,1,530,2,1,18,6,1,0,85.7
3,8.45,1,2,1.6,16,1,2,4,1,5,1,1,435,4,1,12,7,0,0,98.0
2,5.53,7,0,6.8,14,3,5,3,2,0,1,1,746,5,3,19,10,0,1,98.0
4,7.67,2,1,1.3,18,1,1,4,2,7,0,1,559,3,3,15,7,0,0,98.0
2,6.52,3,2,1.1,13,3,5,2,2,0,1,1,523,0,2,13,5,0,0,90.2
2,8.72,5,1,6.4,9,6,0,1,1,0,0,1,710,3,1,13,8,0,0,98.0
2,7.33,3,3,0.0,15,8,2,2,1,0,0,1,492,2,0,13,5,1,0,95.7
2,7.8,0,3,0.2,17,1,2,2,2,7,0,0,380,3,1,12,5,1,0,92.9
2,7.82,5,3,0.8,16,6,4,2,2,0,0,1,614,0,1,19,10,1,0,98.0
2,8.97,2,1,2.6,14,1,3,2,6,1,1,1,536,2,1,15,4,0,0,98.0
3,8.32,2,1,1.2,11,6,0,2,0,0,1,0,540,2,0,16,5,0,0,86.6
3,8.25,0,1,0.5,13,3,4,4,1,0,1,1,508,1,2,12,0,1,0,82.0
2,9.33,1,0,1.7,11,3,3,2,1,1,1,1,495,2,0,8,7,0,0,88.8
2,10.0,3,1,3.9,16,6,4,3,1,1,1,1,503,4,3,19,5,1,0,98.0
2,6.34,3,3,0.3,19,6,4,3,2,1,0,1,528,3,0,11,6,0,0,98.0
2,7.43,2,4,3.4,8,0,1,1,5,0,1,1,548,2,2,14,3,0,0,97.4
2,8.15,4,4,0.2,13,2,3,1,2,2,0,1,502,2,2,11,8,0,0,98.0
0,6.11,2,0,0.9,13,1,7,2,1,1,0,1,553,1,1,13,4,0,1,75.1
2,8.36,1,0,1.9,11,0,3,2,4,0,1,1,342,2,2,12,2,0,0,84.3
2,7.09,1,0,3.0,12,2,3,2,1,1,1,1,543,2,1,17,8,0,0,91.4
3,8.15,2,1,0.6,14,5,4,2,2,0,1,1,515,4,1,16,4,0,0,98.0
1,9.15,0,2,1.8,13,1,1,4,2,4,0,1,423,1,1,17,7,0,0,87.4
2,8.34,0,4,0.3,16,4,3,2,2,2,0,1,533,2,1,15,4,0,0,90.8
2,7.79,2,2,0.2,11,3,2,1,2,2,0,0,547,1,2,8,7,0,0,81.7
2,7.78,2,2,0.3,14,9,1,1,1,0,1,1,250,1,0,20,7,0,0,91.4
3,7.58,2,3,1.8,13,3,3,1,1,2,0,1,577,2,2,18,7,0,0,98.0
2,8.99,2,0,0.9,10,1,5,2,1,0,1,1,508,5,1,13,5,0,0,97.6
2,6.62,3,2,1.1,8,4,0,1,0,0,1,1,636,2,4,10,7,0,0,90.2
0,6.65,2,1,1.5,12,4,3,2,1,1,1,1,490,0,1,19,4,0,1,81.7
2,8.37,3,1,3.6,10,5,1,1,0,0,1,1,613,4,3,11,7,0,0,98.0
2,9.21,2,2,1.2,15,4,3,2,2,0,1,1,603,1,1,13,4,1,0,98.0
3,7.4,2,1,2.3,13,4,2,2,1,1,0,1,650,4,1,16,2,0,0,96.3
2,7.59,2,1,0.9,14,3,2,2,2,2,1,1,508,0,1,13,8,0,0,87.6
2,8.12,1,0,3.6,13,7,2,1,1,0,1,1,626,1,1,22,8,0,0,96.6
2,7.18,0,2,0.6,16,6,4,2,1,0,1,1,551,0,5,20,3,0,0,92.0
2,7.95,3,0,0.0,17,2,7,4,3,0,1,1,427,5,0,16,6,0,0,98.0
2,7.63,3,0,5.6,12,3,2,1,2,2,1,1,605,0,0,15,7,0,0,98.0
2,8.68,1,2,0.5,9,2,2,1,1,2,1,1,467,2,0,15,3,1,0,84.8
0,7.92,2,1,0.1,12,6,0,1,1,0,0,1,324,1,1,15,3,0,0,72.5
2,9.04,1,2,0.4,14,1,2,2,2,5,0,1,475,2,1,17,5,0,0,90.7
1,8.64,3,1,3.8,13,1,1,2,1,6,0,1,749,3,1,15,4,0,0,98.0
2,7.68,4,1,3.6,14,3,4,2,1,1,1,1,598,2,0,19,7,0,0,98.0
2,7.37,4,1,1.3,13,1,1,3,2,5,1,1,383,1,5,13,9,0,0,98.0
2,8.17,1,1,1.1,20,6,5,3,1,1,0,1,549,0,0,20,2,0,0,88.4
2,9.89,4,1,0.5,16,1,7,4,1,0,0,0,618,3,1,18,5,0,0,98.0
4,8.46,1,1,8.7,16,3,6,3,1,1,0,1,718,3,2,23,9,0,0,98.0
3,9.13,6,3,4.8,10,5,0,1,0,0,0,1,687,4,4,15,8,0,0,98.0
2,7.33,5,1,1.2,11,1,4,2,1,1,1,0,635,0,2,12,6,0,0,96.4
3,8.81,5,4,1.6,12,2,3,2,2,1,0,1,645,2,3,16,3,0,0,98.0
3,8.51,4,1,3.6,16,5,3,3,1,1,0,1,726,3,3,18,7,1,0,98.0
3,8.32,3,3,0.1,12,5,2,2,1,0,1,1,536,3,1,12,4,0,0,98.0
2,9.53,4,1,1.4,11,5,1,1,0,0,1,1,553,0,1,14,6,0,0,91.8
2,8.73,4,1,7.2,15,3,4,4,1,0,1,0,741,2,1,17,11,0,0,98.0
3,7.88,6,2,7.9,10,2,3,1,1,1,1,0,681,1,0,20,10,0,1,98.0
2,7.87,5,2,0.1,12,1,4,2,1,0,1,0,546,2,1,16,0,0,1,97.0
2,8.76,3,4,4.3,12,3,4,2,1,0,1,1,667,0,2,16,6,1,0,98.0
3,9.79,4,3,2.2,13,4,3,1,1,2,0,1,514,3,1,12,5,0,0,98.0
3,9.46,3,3,0.3,13,1,3,2,5,1,1,0,473,1,3,15,5,0,0,98.0
2,7.14,2,2,0.1,13,1,2,2,4,1,0,1,514,2,1,13,5,0,0,84.1
2,6.72,1,1,2.4,15,6,4,2,1,0,0,0,556,4,0,15,4,0,0,88.5
2,6.47,3,1,1.8,10,0,1,1,5,0,1,1,457,2,1,9,4,1,1,91.9
2,7.46,3,1,3.1,16,0,2,4,2,6,1,1,484,3,1,15,4,0,0,98.0
3,10.0,2,2,0.3,14,3,4,3,2,1,1,1,477,2,1,10,4,1,0,98.0
3,8.5,5,3,8.0,16,3,5,4,1,0,1,1,715,3,1,18,12,1,0,98.0
2,9.52,5,2,2.9,13,1,5,3,1,0,0,1,663,1,1,25,3,0,0,98.0
3,6.34,9,0,7.8,14,5,4,2,1,0,1,1,883,5,3,20,10,1,0,98.0
2,9.41,2,3,0.7,14,4,3,2,1,1,1,0,420,2,1,21,5,0,0,98.0
2,8.62,1,1,0.9,16,0,2,3,2,6,1,1,489,1,1,20,1,0,1,94.0
4,8.74,2,1,1.2,13,3,3,3,1,1,1,1,459,2,1,15,3,0,1,96.9
0,7.19,3,0,7.3,16,0,2,3,2,8,1,1,805,1,1,25,9,1,0,98.0
0,7.63,1,1,0.4,10,0,1,2,4,1,1,1,536,3,1,18,6,0,1,82.8
2,5.91,2,2,0.0,12,4,2,1,1,2,1,1,431,1,1,12,3,0,0,74.9
2,7.4,7,1,2.2,15,4,2,1,2,2,1,1,636,3,1,19,2,0,0,98.0
2,7.89,0,3,4.0,16,1,2,3,2,7,1,1,639,3,1,18,5,0,0,98.0
2,9.57,3,0,1.6,17,4,5,3,2,0,1,1,570,4,3,18,7,0,0,98.0
2,9.27,3,1,1.8,14,1,2,2,1,4,1,0,609,2,0,18,5,0,0,98.0
2,8.3,0,0,0.2,17,6,5,2,1,1,1,0,455,1,2,12,7,0,0,85.7
3,8.47,4,4,3.9,12,1,2,2,1,4,1,1,578,3,1,10,5,1,1,98.0
2,8.5,5,0,7.1,15,0,3,2,5,1,1,1,842,3,0,20,11,0,0,98.0
3,7.83,3,3,0.2,12,0,3,1,7,0,0,1,415,3,0,12,2,0,0,93.8
0,4.6,2,2,1.8,16,3,5,3,2,0,1,1,466,2,0,23,7,0,1,92.1
3,7.18,1,4,2.4,19,1,2,3,2,8,1,1,480,2,2,14,7,0,1,98.0
4,9.58,1,4,0.6,16,4,3,1,2,2,0,1,469,3,1,18,5,1,1,98.0
2,9.1,1,2,0.0,10,0,1,2,1,4,0,0,533,1,2,14,4,0,0,81.1
2,7.6,2,1,3.3,15,0,2,2,7,1,0,1,575,0,1,21,7,0,0,98.0
1,8.02,1,2,0.7,14,6,2,2,0,0,1,1,559,1,2,11,4,1,0,90.2
1,8.44,2,3,1.1,12,4,2,1,1,1,0,0,508,0,0,15,6,0,0,83.2
3,7.58,4,2,0.2,15,1,5,3,3,0,0,0,544,2,0,15,2,1,0,93.5
3,9.92,3,2,13.2,15,0,2,2,7,1,1,1,881,4,2,23,12,0,1,98.0
2,7.65,4,1,3.0,11,4,2,1,0,0,1,0,751,3,1,11,7,0,1,98.0
3,7.75,1,5,0.0,11,4,2,2,1,1,1,1,445,1,1,10,3,0,0,89.8
3,8.33,1,2,2.3,13,0,1,3,2,4,0,1,545,5,1,19,6,0,0,98.0
1,6.49,7,5,5.9,16,3,5,4,1,1,1,1,619,2,2,19,9,1,0,98.0
4,8.55,2,0,4.1,12,0,1,2,2,5,1,0,458,3,2,8,6,0,0,98.0
2,7.87,2,2,0.7,17,0,1,4,1,8,1,1,594,3,1,23,6,0,1,98.0
2,9.13,0,1,0.8,10,2,2,2,1,1,1,1,488,0,2,15,3,1,0,80.2
2,7.61,1,1,1.4,12,1,1,2,5,0,1,1,593,5,0,14,7,0,1,98.0
2,7.72,5,2,0.5,11,2,2,2,2,2,1,1,567,0,3,16,5,0,0,98.0
2,9.26,2,0,0.2,17,3,6,3,3,1,1,1,427,2,1,16,3,0,1,93.4
1,7.19,1,1,1.2,15,2,4,2,2,1,0,1,433,2,0,15,6,0,0,77.4
2,7.08,1,1,1.8,12,3,4,2,2,0,1,1,489,1,0,14,6,0,0,81.6
1,7.82,5,2,0.7,13,3,2,1,1,2,1,1,626,0,0,13,1,1,0,93.5
2,10.0,2,1,4.0,13,3,3,3,1,1,1,1,726,2,0,14,10,0,1,98.0
2,9.21,0,0,0.1,10,3,3,1,1,1,0,0,460,3,4,17,4,0,0,83.7
1,9.16,1,0,1.7,18,3,5,3,2,1,0,1,541,2,1,20,2,1,0,96.9
4,7.7,3,1,4.3,15,5,3,2,2,0,1,1,512,3,0,14,7,1,0,98.0
2,9.05,3,2,1.1,20,6,5,3,2,1,0,0,522,0,1,19,1,0,0,98.0
3,8.78,1,2,10.0,17,2,7,4,2,0,1,1,671,2,4,15,8,0,1,98.0
1,6.93,2,0,4.0,15,3,5,3,1,1,1,1,615,2,1,18,7,1,1,98.0
2,6.75,2,0,0.2,14,1,1,2,7,0,0,1,580,0,3,10,3,0,0,75.9
1,8.47,1,0,1.2,16,4,3,2,2,1,0,0,583,1,1,15,5,0,0,84.0
3,8.69,2,1,0.2,14,4,3,3,2,1,1,1,516,5,1,15,6,0,0,98.0
4,10.0,2,5,1.8,17,5,5,2,2,1,0,1,506,2,1,17,4,0,0,98.0
1,8.22,5,1,0.1,15,4,3,1,2,2,0,0,531,0,0,13,1,0,0,84.8
4,7.14,2,2,2.4,14,3,7,2,1,0,1,1,576,7,4,15,6,1,1,98.0
3,7.72,2,3,5.9,13,1,3,1,4,0,0,1,718,3,5,25,11,0,0,98.0
2,6.47,3,2,2.1,15,3,2,2,2,2,1,1,538,0,2,18,5,0,0,98.0
3,7.63,3,2,0.1,13,3,4,2,1,0,1,1,483,2,2,15,3,0,1,98.0
3,9.56,3,2,0.3,18,6,5,2,2,0,1,0,603,2,3,16,0,0,0,98.0
2,7.93,4,2,1.8,12,3,2,2,1,2,1,1,379,3,3,16,6,0,0,98.0
2,8.22,3,1,2.4,18,5,5,3,1,0,1,1,518,1,2,16,7,1,0,98.0
2,9.26,2,0,0.5,12,4,2,2,1,0,1,1,543,0,0,9,7,1,0,85.3
0,7.21,3,0,0.6,13,1,3,2,5,0,1,1,596,0,1,15,7,0,1,83.4
2,8.47,3,1,0.9,13,0,2,2,2,5,1,1,425,2,1,14,4,0,0,94.9
2,8.15,4,1,1.8,18,5,5,3,2,0,0,1,320,0,2,11,8,0,1,98.0
2,7.16,1,0,0.3,11,5,0,2,0,0,0,0,363,1,0,18,3,0,0,63.1
2,9.51,5,1,2.3,13,2,3,2,1,2,0,1,476,3,1,11,7,1,1,98.0
2,8.71,7,1,0.9,12,3,3,3,1,1,1,0,605,0,2,14,7,0,0,98.0
3,9.02,2,0,4.2,20,5,5,3,2,1,0,1,525,3,1,26,7,0,0,98.0
2,8.18,4,2,2.9,13,3,3,2,2,1,1,0,655,0,0,18,7,0,1,98.0
0,7.93,1,0,1.8,16,4,5,3,1,1,0,1,534,1,0,17,6,0,0,81.9
2,8.39,4,3,1.3,17,1,1,3,1,7,0,1,577,1,1,19,3,1,0,98.0
1,7.8,3,1,1.4,15,6,3,3,1,0,1,0,598,2,1,16,4,0,1,97.9
2,8.21,2,3,1.2,15,1,3,1,5,1,1,0,438,0,2,16,6,0,0,97.7
2,8.88,1,0,2.3,13,4,2,1,1,2,0,1,507,2,1,13,5,1,0,94.1
3,8.06,3,2,0.4,17,5,5,2,1,1,0,1,552,2,1,16,0,1,0,98.0
2,7.55,2,1,2.6,13,3,3,2,1,1,0,1,639,0,0,14,6,0,0,88.3
3,9.14,8,3,1.9,13,2,4,3,3,0,1,1,705,3,1,12,4,0,0,98.0
2,8.42,4,1,1.2,18,5,5,3,1,1,1,0,539,0,2,15,3,1,0,98.0
2,8.56,1,3,2.1,14,3,4,2,2,0,1,0,591,0,0,10,7,0,1,98.0
2,7.87,3,0,1.9,17,6,5,3,2,0,1,1,607,2,1,17,5,0,1,98.0
2,8.77,5,1,1.1,11,2,2,1,2,1,1,1,519,5,2,14,3,0,1,98.0
3,8.52,5,3,9.4,16,5,5,2,2,1,1,1,859,0,1,20,11,1,0,98.0
2,8.21,2,1,0.4,14,4,4,2,1,0,1,1,429,3,0,16,1,0,0,83.3
4,9.28,1,3,2.3,17,6,5,3,2,0,1,1,485,4,0,18,6,1,0,98.0
2,8.7,2,2,0.1,16,1,1,4,1,5,1,1,517,2,0,11,4,0,0,90.8
4,8.31,2,1,0.5,18,4,4,3,2,1,0,1,437,3,1,15,4,0,0,98.0
3,7.98,4,1,1.9,13,1,5,2,2,0,1,0,594,0,3,14,2,0,0,98.0
4,9.1,3,2,3.6,12,4,2,1,1,1,1,1,440,1,1,11,9,0,0,98.0
2,8.01,1,0,2.3,14,4,5,2,1,0,1,1,576,0,1,10,5,0,1,86.2
3,6.27,6,4,10.6,16,1,2,2,2,8,1,1,856,4,5,22,11,0,1,98.0
2,8.59,2,1,3.7,14,4,2,2,1,1,0,1,608,0,1,12,4,0,0,94.7
2,8.9,3,2,0.3,11,3,3,2,1,1,0,1,498,1,3,15,3,0,0,94.1
3,8.66,3,2,1.2,16,1,2,2,2,5,1,1,653,1,1,19,0,0,1,98.0
2,7.77,2,1,0.3,15,1,6,3,2,1,0,1,504,1,0,11,2,0,1,87.4
3,6.99,2,3,3.9,13,4,2,1,1,1,1,0,540,0,1,17,8,0,0,98.0
2,7.17,5,2,1.2,12,3,3,2,1,1,0,1,532,5,1,12,5,1,0,98.0
2,8.6,2,3,3.6,14,1,2,2,2,5,0,1,650,1,1,10,6,1,0,98.0
4,7.9,4,2,1.8,17,0,1,4,1,7,1,0,436,4,1,12,5,1,0,98.0
2,7.82,2,1,0.6,11,7,0,1,1,0,1,1,415,1,2,15,3,1,0,86.0
3,9.69,2,0,2.9,17,0,1,4,2,8,1,1,659,0,0,22,7,0,0,98.0
3,7.29,3,1,3.9,16,1,2,3,2,5,0,1,634,0,1,20,8,0,0,98.0
1,7.55,4,3,0.3,12,2,4,2,1,0,0,1,614,0,0,10,3,0,0,84.6
2,7.18,1,0,5.0,13,3,3,3,1,0,1,0,643,1,1,16,11,1,0,97.7
2,8.37,3,1,0.1,16,5,4,3,1,0,1,0,371,3,0,11,3,0,0,93.3
3,9.19,5,1,5.7,11,0,2,1,4,0,1,1,695,2,3,15,5,0,0,98.0
2,8.48,1,2,1.6,20,6,5,3,2,0,1,0,552,4,0,17,8,0,0,98.0
2,8.2,3,0,1.6,14,4,4,3,1,1,0,0,455,3,2,13,8,0,0,97.1
2,5.93,3,3,3.3,18,2,5,4,3,1,0,1,662,0,1,18,4,0,0,98.0
3,8.43,5,0,1.2,15,0,2,3,2,5,1,1,511,3,0,14,4,1,0,98.0
3,8.55,4,0,4.0,17,6,4,3,2,0,1,1,568,0,0,21,10,1,0,98.0
1,6.45,5,0,2.9,18,1,1,4,1,7,1,0,584,1,2,17,1,1,1,98.0
2,6.11,4,1,2.3,7,4,0,1,1,0,1,1,538,1,1,8,7,0,0,84.1
2,7.65,1,3,1.4,17,1,6,4,3,0,1,0,518,1,1,10,5,1,0,98.0
2,8.43,2,2,5.5,15,5,5,2,2,0,1,1,572,1,3,20,8,1,0,98.0
0,7.61,2,1,1.0,12,0,2,2,4,0,0,0,525,3,2,11,4,0,0,83.4
0,7.2,3,0,0.0,11,0,2,1,5,1,1,1,598,1,0,9,5,0,1,76.6
2,7.67,0,3,0.7,15,3,4,3,1,1,0,1,540,1,2,14,4,1,0,92.2
1,9.98,2,0,10.0,15,8,2,1,1,0,1,0,846,0,2,19,13,0,0,98.0
2,6.73,3,4,2.3,16,4,5,3,1,1,1,1,666,1,2,12,9,0,0,98.0
2,8.1,3,4,8.2,14,4,3,2,1,1,1,1,727,1,1,13,10,1,1,98.0
