skills_count,experience,projects,education,ats_keywords,action_verbs,resume_length,has_contact,has_sections,formatting_score,frontend_skills,backend_skills,database_skills,cloud_skills,ml_skills,ats_pass
13,4.3,3,1,11,8,543,1,0,9.4,2,3,1,2,1,0
12,0.3,5,2,10,5,383,1,1,7.9,6,1,2,1,0,1
19,0.6,2,1,14,7,602,1,1,8.1,3,6,4,3,0,1
17,5.9,5,2,10,8,492,1,1,6.2,0,1,4,1,7,1
17,1.4,3,2,12,2,553,1,1,7.7,1,2,4,2,5,0
17,0.7,1,1,12,7,485,1,0,7.8,6,4,3,2,1,0
15,3.2,3,3,12,6,591,1,1,8.1,0,1,3,2,8,0
18,2.2,4,2,16,3,528,1,1,4.8,1,2,4,2,6,1
12,0.6,1,2,8,4,567,1,1,5.9,8,0,1,1,0,0
13,1.4,3,2,9,4,405,1,1,6.8,0,1,3,1,6,0
14,2.4,1,3,13,5,568,0,0,6.6,0,3,2,6,0,1
18,2.6,1,3,17,9,607,1,1,8.2,5,5,2,2,1,1
13,0.6,2,2,9,6,398,1,1,5.3,3,3,2,2,0,0
11,1.2,8,2,9,3,409,1,1,4.2,0,1,2,6,1,0
16,0.4,2,3,14,4,508,1,1,4.8,1,6,4,3,1,1
15,7.2,1,2,20,10,607,1,1,9.5,0,1,3,2,6,1
17,0.1,2,2,16,1,401,1,1,8.4,1,7,2,3,1,0
12,0.2,0,4,11,6,552,1,1,8.5,3,4,2,1,1,1
15,1.3,1,3,14,0,589,1,1,6.1,4,2,1,2,2,1
13,1.6,2,3,19,2,508,1,1,6.2,1,6,2,3,0,0
11,4.3,4,3,14,5,483,1,1,7.2,8,0,1,0,0,0
16,3.3,2,3,17,5,343,1,1,7.1,4,3,1,2,2,1
16,4.5,4,3,9,6,512,1,1,2.9,6,4,3,2,0,0
16,0.2,0,2,21,2,201,1,0,8.2,4,5,2,1,0,0
11,0.1,3,2,13,5,453,1,1,8.7,3,3,2,1,1,1
14,0.5,3,2,11,2,433,1,0,7.4,3,5,3,1,1,0
10,0.0,3,1,13,3,512,1,1,5.8,6,0,1,1,0,1
14,1.2,3,2,10,6,434,1,1,9.5,0,3,2,4,1,0
14,5.0,4,3,13,8,555,1,1,5.6,0,1,4,2,6,1
11,1.9,4,2,14,5,609,1,1,7.8,7,0,1,0,0,1
18,0.4,6,1,14,2,453,0,1,4.1,3,5,3,3,1,0
13,1.1,0,3,12,8,374,1,1,8.9,1,5,2,1,0,1
13,2.6,1,0,8,6,680,1,1,7.9,4,4,3,1,0,0
18,0.8,4,3,17,3,361,1,0,9.0,1,1,2,2,8,0
15,3.6,5,2,13,6,369,1,1,8.0,1,1,3,2,4,1
15,3.2,3,2,6,3,457,1,1,7.7,3,4,3,1,1,1
16,0.5,3,1,14,8,400,1,1,8.7,4,4,3,1,1,0
11,0.5,2,2,10,4,389,0,1,9.2,4,2,1,1,1,0
15,4.8,4,1,12,8,466,1,1,6.6,1,7,2,2,1,1
13,0.5,2,2,11,5,519,1,0,6.7,4,4,3,1,0,0
18,1.5,1,2,10,3,547,0,0,8.4,1,1,4,2,6,1
12,1.0,6,2,12,6,674,0,1,5.5,5,1,2,1,0,1
15,3.1,3,2,10,4,561,0,1,6.1,6,4,2,1,0,1
11,1.1,1,2,12,6,355,1,0,5.4,3,3,3,1,0,1
12,0.2,3,2,14,5,430,1,1,7.6,2,2,1,2,1,0
11,0.6,5,0,12,3,296,1,1,6.3,2,2,2,1,2,0
15,1.5,4,2,16,6,480,1,1,7.6,9,0,1,1,0,1
15,1.4,1,2,16,4,531,0,1,8.9,4,4,2,2,0,1
11,0.7,2,1,11,1,408,0,1,6.1,3,2,2,2,1,1
19,6.4,3,3,20,10,517,1,1,8.3,3,5,4,2,1,1
18,0.9,3,0,15,3,489,1,1,7.0,3,6,4,1,1,0
16,1.0,3,2,16,8,533,1,1,7.3,4,3,3,1,1,0
13,4.8,1,1,12,9,662,1,1,5.8,5,3,3,1,0,1
16,3.4,5,2,10,7,479,1,1,5.0,0,3,2,7,0,1
16,1.1,2,2,18,3,586,0,1,6.3,4,3,2,1,2,0
16,4.0,5,2,13,7,488,1,1,1.8,2,6,3,2,0,0
15,3.3,1,1,9,6,524,1,0,2.8,4,3,1,1,2,1
18,2.3,4,3,11,2,527,0,1,6.9,6,4,3,2,1,1
13,1.0,2,2,14,3,473,1,1,5.5,4,2,1,2,2,1
12,1.5,2,2,12,6,491,1,1,5.5,0,1,2,7,0,1
16,0.6,3,2,13,0,520,1,0,8.1,4,3,2,2,1,1
13,0.6,3,2,9,8,415,1,1,5.2,3,2,2,2,2,0
16,2.1,4,2,13,5,515,1,1,8.5,3,4,2,2,1,1
12,4.0,1,3,15,6,680,1,1,7.7,4,3,2,1,1,0
14,0.2,0,2,13,5,476,1,0,8.6,4,4,2,2,1,1
12,0.3,2,3,12,2,307,1,0,9.4,7,1,2,0,0,0
18,3.4,1,2,15,3,553,1,1,8.3,1,2,2,1,8,0
14,0.6,2,3,19,2,541,1,1,6.4,4,2,2,1,1,0
12,0.8,3,2,11,4,601,0,0,8.7,3,2,1,2,1,0
12,1.9,1,2,16,6,571,1,1,5.5,2,2,1,1,2,1
17,1.0,1,4,14,4,492,1,0,6.4,6,5,3,1,0,0
16,7.6,5,3,16,8,627,1,1,6.5,1,1,4,1,8,1
13,0.1,2,1,10,3,507,1,0,8.6,2,3,1,2,2,0
17,0.3,4,2,17,1,264,1,1,9.5,0,2,2,2,7,1
15,1.9,2,2,16,6,380,1,0,9.1,1,6,3,2,1,0
16,1.8,2,2,13,6,543,1,1,7.5,4,3,2,2,1,1
12,3.2,1,2,14,3,611,1,1,5.0,3,3,2,2,1,1
16,4.3,5,3,15,11,423,1,0,7.3,3,4,3,1,1,1
11,1.1,1,2,7,6,636,1,1,9.3,4,2,1,1,1,0
13,0.5,2,2,20,4,439,0,0,4.3,2,4,3,1,0,1
10,0.4,3,3,18,5,446,1,0,7.3,0,1,2,5,0,1
16,1.8,3,3,12,3,561,1,1,3.4,2,4,2,3,1,0
15,0.5,1,3,11,3,393,0,0,5.1,9,0,2,0,0,1
18,0.4,2,0,11,3,402,1,1,8.9,1,7,3,3,0,1
12,1.2,3,2,14,4,457,1,1,6.6,0,3,2,5,1,1
12,1.0,5,2,17,6,483,0,1,9.5,6,0,2,1,0,1
15,0.3,2,2,13,8,540,1,1,6.1,0,1,4,2,4,0
17,4.3,1,2,17,9,617,0,1,7.4,5,4,3,1,1,1
15,0.7,0,2,10,8,384,1,1,5.2,0,2,4,2,6,1
19,0.1,1,3,20,1,518,1,1,7.0,5,5,2,2,1,1
11,0.7,1,2,10,6,484,1,1,7.8,4,2,2,1,0,0
14,4.9,4,2,14,8,558,1,1,3.2,4,2,2,1,1,1
17,0.2,0,2,20,0,337,1,1,8.6,5,3,3,2,1,1
12,0.0,3,2,19,2,559,1,0,9.9,2,2,2,2,2,1
12,5.0,6,2,13,9,556,1,1,6.8,1,2,1,4,1,1
11,0.4,4,2,13,3,492,1,1,6.1,2,3,2,1,2,1
15,4.0,5,3,13,8,576,1,0,5.8,2,6,3,2,1,0
14,2.0,4,2,13,7,520,1,1,8.2,7,2,1,0,0,0
14,0.7,3,2,18,4,455,1,1,9.4,3,3,2,2,0,1
15,0.6,2,2,15,2,512,1,1,8.7,2,6,2,3,1,0
11,1.3,1,2,8,8,424,1,1,6.8,4,2,1,2,1,0
15,0.6,1,2,12,0,501,0,1,7.5,4,3,3,1,0,0
14,2.0,5,1,15,7,493,1,1,6.5,3,5,3,2,0,1
17,0.2,0,2,9,5,470,1,1,9.2,1,6,4,1,1,0
12,0.0,1,2,16,3,396,1,1,6.4,6,0,1,1,0,1
14,4.0,4,0,11,9,616,1,1,5.3,2,5,2,2,0,0
16,0.1,1,3,12,10,573,1,0,6.3,0,3,2,7,1,0
20,0.4,2,2,17,4,477,1,1,5.0,3,7,3,3,0,1
14,1.8,1,2,14,7,540,1,1,4.1,1,2,1,7,1,1
14,0.1,1,3,18,2,574,1,0,9.5,5,3,3,1,1,1
18,0.6,0,2,12,3,388,0,1,7.6,4,5,2,2,1,1
9,1.1,2,3,9,3,333,1,1,7.4,5,1,2,0,0,0
12,0.0,2,1,12,6,607,0,1,7.1,0,1,2,2,4,1
13,3.1,4,0,17,8,548,1,1,6.5,3,5,2,1,0,1
16,1.0,2,2,16,4,404,1,1,8.5,0,2,3,1,6,0
14,3.1,9,1,12,9,488,1,0,4.4,3,3,2,2,0,0
19,0.5,1,2,12,0,530,1,1,7.3,1,1,4,2,7,0
10,1.8,2,2,11,3,555,0,0,6.1,7,0,2,0,0,0
14,3.6,5,2,7,7,494,1,1,9.0,1,5,3,1,1,0
12,0.2,1,0,9,4,362,1,1,7.0,5,0,2,1,0,0
14,1.6,2,2,14,6,522,1,1,6.2,4,3,1,1,1,1
17,1.6,3,3,18,6,380,1,0,6.9,5,4,2,2,1,1
14,2.1,0,2,9,5,436,0,1,6.6,4,2,2,2,1,0
12,1.0,2,2,10,0,456,1,1,9.0,4,2,1,2,1,0
12,0.1,4,3,14,1,364,1,0,8.9,3,4,2,1,0,0
18,0.0,1,2,17,4,502,0,1,8.5,6,4,3,1,1,1
15,2.0,0,3,15,4,392,1,0,6.9,5,5,2,1,1,1
11,0.5,2,2,10,5,437,1,0,6.8,3,2,1,2,2,0
19,1.7,2,2,15,3,489,1,1,6.3,5,4,3,2,1,1
17,15.0,6,2,19,11,983,1,1,9.1,6,3,2,2,0,0
16,0.4,2,3,15,2,461,1,1,6.9,3,3,2,2,2,1
10,4.6,2,3,11,6,468,1,1,7.4,2,2,2,1,2,1
10,0.5,0,3,11,3,452,1,0,5.4,4,2,2,0,0,1
15,0.1,2,2,13,5,416,0,0,8.4,3,2,2,2,2,0
13,0.5,2,2,15,3,419,1,0,8.2,4,2,2,1,1,0
11,0.7,2,2,14,3,394,1,1,6.9,3,4,2,1,0,1
17,2.5,2,2,14,5,575,1,1,8.4,5,5,3,1,1,1
12,2.4,1,3,8,6,462,1,1,7.3,2,2,2,1,1,0
12,3.4,2,3,11,6,625,1,1,5.6,2,3,2,2,1,1
16,0.0,1,2,15,8,294,1,1,7.6,0,1,2,1,8,1
12,3.6,5,3,12,6,558,1,1,4.2,3,4,2,1,1,1
12,0.6,7,2,12,0,588,1,1,6.1,8,2,1,0,0,0
17,2.3,4,1,16,10,530,1,1,6.0,5,4,2,2,1,1
13,1.7,1,2,7,5,462,1,0,7.1,0,1,2,2,7,0
13,3.8,4,2,15,11,381,1,1,5.4,2,2,2,2,1,1
17,0.7,2,1,19,3,547,1,1,7.1,6,5,2,1,0,0
14,0.5,2,3,10,4,437,1,1,5.2,0,1,4,2,5,1
15,1.0,2,1,9,5,506,1,1,7.1,5,3,3,2,0,0
18,2.3,4,2,17,1,503,1,0,7.7,0,2,3,1,8,0
17,0.5,0,2,14,3,422,1,1,5.6,1,1,3,2,8,0
15,4.5,3,2,11,9,606,1,0,6.4,1,2,2,1,5,0
14,1.6,2,2,16,2,448,1,1,7.5,2,4,3,3,1,1
12,4.8,2,2,16,7,505,1,1,5.6,2,3,2,2,1,1
10,3.8,2,4,9,10,606,1,1,8.7,1,1,2,5,0,1
15,2.5,2,3,11,2,612,1,1,4.6,3,4,2,2,1,1
8,0.7,1,3,14,0,386,1,1,7.6,4,0,1,0,0,0
16,3.9,5,2,13,4,583,1,1,3.3,1,5,4,3,0,0
11,1.5,3,2,18,7,566,1,1,7.5,4,2,2,1,1,1
15,0.7,4,4,11,4,556,1,1,8.0,4,5,3,1,1,1
15,3.0,2,2,11,4,505,1,1,2.9,0,1,4,1,6,0
16,0.4,3,2,13,8,462,1,1,8.0,3,4,3,2,1,1
12,1.1,3,2,10,2,414,1,1,7.2,0,2,2,1,5,0
16,7.2,2,2,14,6,584,1,1,8.8,4,3,2,2,1,1
10,0.3,1,2,7,2,382,1,1,3.9,1,5,2,1,0,0
18,13.3,10,2,17,14,705,0,1,3.9,1,1,4,2,6,1
18,6.5,3,4,17,11,561,1,1,7.5,0,2,2,2,8,1
13,2.0,3,2,16,2,592,1,0,7.4,0,2,4,1,4,1
16,4.4,1,2,11,6,749,0,1,9.7,9,1,2,0,0,0
7,0.9,3,2,5,7,379,1,1,7.4,4,0,1,0,0,0
14,0.0,2,3,17,7,425,1,1,6.0,3,3,2,1,1,1
10,1.2,3,2,12,6,619,1,1,9.2,5,2,1,0,0,0
14,3.1,3,2,17,4,476,0,0,7.5,4,4,3,1,0,0
10,0.2,1,2,13,5,552,1,1,9.1,0,2,2,4,1,1
13,3.0,2,1,11,6,327,1,1,7.9,5,2,2,1,0,1
14,10.1,4,2,16,9,759,0,1,6.1,0,1,2,1,7,1
13,0.3,1,2,17,0,503,0,1,4.8,4,3,1,2,2,1
11,0.4,1,3,11,6,425,1,1,9.2,3,2,1,1,1,1
15,0.8,2,3,12,3,521,1,1,5.7,4,3,2,1,1,0
13,3.7,4,2,17,5,560,1,1,8.7,3,3,3,2,0,0
18,2.0,1,2,15,3,460,1,1,6.0,2,5,3,3,1,1
18,1.8,4,2,21,1,493,1,1,7.9,1,1,4,1,7,0
12,0.6,0,2,13,3,374,1,1,7.3,3,3,3,1,0,0
15,3.3,4,2,14,9,809,1,1,8.1,5,3,3,1,1,1
16,2.4,7,2,12,4,640,1,1,7.4,2,4,3,3,1,0
15,0.1,1,3,14,2,540,0,0,6.9,4,4,3,2,1,0
14,0.7,3,3,15,5,556,1,1,8.9,2,5,2,3,1,0
18,5.2,5,1,13,6,511,1,1,8.0,5,5,3,2,0,0
15,1.0,2,3,17,4,340,1,1,7.7,3,4,3,2,0,1
15,1.1,2,2,15,2,434,1,1,5.4,1,2,3,1,6,0
19,2.3,6,2,11,4,621,1,1,6.9,1,1,4,2,8,0
14,0.2,1,0,16,3,491,1,1,6.4,0,2,2,1,6,1
12,4.1,3,1,11,5,648,1,1,6.7,2,3,1,1,1,0
13,3.6,3,0,18,10,431,1,1,8.6,8,1,1,0,0,1
17,1.4,2,3,14,5,543,1,1,1.9,1,2,3,1,8,1
9,5.0,4,2,13,4,704,1,1,7.3,0,1,2,1,4,1
11,1.1,1,2,12,1,426,1,1,6.4,2,3,1,2,2,1
14,0.5,0,2,12,3,409,1,1,9.3,1,3,1,6,0,1
14,2.9,2,2,16,6,467,1,1,8.9,7,2,2,0,0,0
11,1.5,2,1,12,5,445,1,1,6.5,3,2,1,1,2,1
18,1.5,0,2,17,2,597,1,1,6.2,2,6,4,2,1,1
13,2.8,3,2,19,4,454,0,1,5.7,3,3,1,2,1,1
18,4.1,1,2,13,8,731,1,1,5.5,3,5,4,2,0,1
18,2.2,4,1,14,6,653,1,1,6.8,1,7,4,3,0,1
8,8.9,7,2,12,10,734,1,1,5.2,1,1,1,4,0,1
18,1.5,3,2,17,6,560,0,0,7.9,6,4,2,2,0,0
17,2.4,4,2,12,2,368,1,1,8.1,1,1,3,2,8,1
13,0.0,2,3,11,3,429,1,1,8.6,0,1,3,1,6,0
12,0.3,1,3,11,2,412,0,0,8.4,4,2,1,1,2,0
14,0.5,2,3,12,7,349,1,1,5.4,4,3,2,2,1,1
14,0.3,5,0,18,6,462,1,1,8.0,9,2,2,0,0,1
12,2.3,3,2,10,8,492,1,1,6.7,7,0,2,0,0,1
18,0.0,3,2,12,3,384,1,1,7.8,0,1,3,2,8,0
10,0.1,0,2,19,4,393,0,1,6.6,7,1,1,0,0,0
12,1.4,3,1,17,3,515,1,1,9.1,2,3,2,1,2,1
11,0.3,2,1,10,4,442,1,0,7.0,2,2,1,2,2,0
9,0.7,0,2,9,3,479,1,1,7.7,5,0,1,0,0,0
17,0.7,4,3,13,3,502,1,1,7.0,6,4,2,1,0,1
14,5.3,2,2,8,8,536,1,1,7.8,1,2,4,2,4,1
12,0.5,1,4,13,2,545,1,1,3.5,3,2,1,1,2,1
15,0.8,2,2,18,9,529,1,1,1.7,3,5,3,1,0,1
16,2.2,1,1,11,4,582,1,1,7.0,3,5,3,3,0,1
10,1.5,4,1,8,6,386,1,1,3.9,1,1,1,4,0,0
12,11.9,6,0,11,11,769,1,1,6.8,4,2,2,1,2,1
13,1.0,1,2,16,4,502,1,1,8.7,3,4,3,1,1,0
11,5.1,5,3,13,6,504,1,1,8.1,6,1,2,1,0,1
17,3.8,4,0,11,7,520,1,1,6.6,4,5,3,1,1,1
10,5.0,5,1,13,5,570,1,1,6.2,3,3,1,1,1,1
12,0.4,2,4,14,2,398,1,1,8.0,4,3,2,1,1,1
13,3.9,7,2,13,8,491,0,1,7.8,3,2,2,2,2,1
15,3.3,2,2,16,7,438,1,1,7.8,3,3,3,2,0,1
15,1.1,0,2,16,3,439,1,1,6.6,8,1,1,1,0,0
14,4.1,3,2,12,10,499,1,0,5.6,4,3,2,2,1,0
10,0.6,2,3,11,4,438,1,0,8.7,6,0,2,0,0,0
15,3.2,2,2,16,2,413,0,1,5.1,1,2,2,6,1,1
13,0.9,4,2,16,2,539,1,0,7.5,1,1,2,5,1,1
14,7.9,3,3,17,11,633,0,1,9.3,1,2,2,1,7,1
17,0.3,2,0,16,1,596,1,1,6.4,2,6,4,2,0,1
13,7.9,3,2,16,7,798,1,1,7.8,4,2,1,2,1,1
13,5.8,5,2,15,7,495,0,1,9.0,3,3,1,1,2,0
15,0.6,2,4,12,13,509,1,1,8.5,3,3,2,2,1,0
14,0.9,2,2,14,6,530,1,1,5.0,3,3,2,2,1,1
12,1.6,2,1,15,5,528,1,0,8.1,0,1,2,1,4,1
15,1.4,3,1,14,4,502,1,1,5.3,6,3,3,1,0,1
14,1.7,8,2,17,2,500,1,1,7.8,1,1,2,6,1,1
12,0.7,1,2,14,2,569,1,0,7.8,4,3,1,1,1,0
15,3.1,5,2,11,3,382,1,1,9.4,3,7,2,2,0,1
11,0.0,2,3,9,6,539,1,1,5.0,3,2,1,2,2,1
10,1.0,5,2,13,4,581,0,1,8.3,2,2,1,2,1,1
12,0.2,2,2,12,4,494,1,0,9.0,1,1,1,6,0,0
13,0.2,2,3,11,7,398,0,1,5.0,3,5,2,1,0,0
17,3.4,1,2,16,5,560,1,1,5.7,1,1,3,1,7,1
13,1.2,2,0,14,2,482,1,0,9.2,4,2,2,2,2,0
17,2.2,0,2,17,4,536,0,1,7.9,1,2,2,2,7,1
7,2.3,3,2,14,2,528,1,1,5.2,4,1,1,0,0,1
13,0.4,1,2,9,2,450,0,0,6.6,3,4,3,2,0,1
11,0.2,3,2,12,4,375,1,1,8.1,3,3,1,1,2,1
16,2.0,2,2,10,4,444,1,0,8.4,1,4,3,3,1,0
14,0.4,1,3,12,4,307,1,1,4.7,1,4,4,2,1,1
11,5.2,3,2,10,6,555,1,0,7.5,2,2,1,1,1,0
14,2.2,1,3,18,4,570,1,1,8.3,3,3,1,2,1,1
15,1.5,3,2,16,5,496,1,1,6.5,6,4,2,1,1,1
16,0.8,5,2,13,4,555,1,1,7.7,5,5,2,1,0,1
14,2.1,2,3,11,3,418,1,1,8.7,2,3,2,2,1,0
16,1.9,3,2,14,6,422,1,1,7.1,0,1,3,1,8,0
9,2.9,3,2,11,7,521,1,1,6.0,4,2,1,0,0,0
17,1.8,0,3,18,7,670,1,1,7.6,5,5,2,1,1,1
20,8.1,5,2,11,6,662,1,1,6.9,6,4,3,2,1,1
17,2.2,2,3,16,7,591,1,1,3.6,5,4,2,1,1,1
19,0.2,0,2,17,3,408,1,1,5.0,1,7,3,3,1,0
20,0.6,1,4,15,5,483,0,1,6.9,2,7,4,3,1,0
12,3.2,2,0,19,6,481,1,1,9.3,0,1,3,1,6,1
16,0.9,2,2,19,6,522,1,0,7.5,6,3,2,1,1,1
15,0.7,2,2,15,8,477,1,0,7.4,4,2,2,1,2,1
13,1.2,2,2,11,6,373,1,0,9.3,0,3,1,6,0,0
10,5.0,5,4,13,7,614,1,1,4.7,4,1,2,1,0,1
17,5.2,2,2,14,9,493,0,1,8.3,1,1,4,1,8,1
10,1.1,2,3,11,6,526,1,1,2.8,2,2,1,2,2,0
21,1.7,4,2,21,7,408,1,1,8.0,3,6,4,3,1,1
15,1.4,2,2,15,2,523,1,1,8.6,5,3,2,2,1,1
12,4.9,5,3,14,5,659,0,1,8.8,5,0,2,1,0,0
16,0.5,3,2,11,4,305,1,1,8.7,2,6,2,3,0,1
13,2.1,3,2,11,6,650,1,1,8.4,1,1,2,6,1,0
13,0.8,2,1,11,6,439,0,0,8.6,8,2,2,0,0,1
15,2.4,1,3,14,5,498,1,1,6.3,5,3,2,1,1,1
13,2.8,5,3,13,8,423,1,1,8.4,0,1,2,7,0,1
15,5.3,1,3,16,7,568,1,1,8.5,2,7,2,1,0,1
19,7.7,3,2,14,8,751,1,1,7.2,3,7,4,2,0,1
10,4.2,3,2,9,8,390,1,1,10.0,2,3,1,1,1,0
16,2.9,1,2,8,8,609,1,0,5.3,4,3,3,1,1,0
13,1.1,7,3,14,5,523,1,1,5.6,2,4,2,3,1,1
11,1.5,3,3,9,4,502,0,1,7.8,6,2,2,0,0,0
14,1.0,2,2,13,2,511,1,0,9.2,5,3,2,2,0,1
14,0.6,1,2,16,4,398,1,1,8.9,4,2,2,1,1,1
13,1.8,2,2,8,6,518,1,0,6.4,3,3,2,1,1,0
11,3.9,2,3,17,4,515,0,1,6.0,4,2,2,1,1,1
13,3.5,4,2,6,4,528,1,0,5.3,3,3,2,2,1,1
16,0.8,2,3,14,4,421,1,0,8.4,3,5,3,1,1,1
13,0.1,0,4,15,1,342,1,1,7.8,4,3,3,1,1,1
17,4.1,4,3,16,8,471,1,1,7.7,1,2,3,2,6,1
17,0.6,0,2,16,3,357,1,1,9.7,3,5,3,2,0,0
15,1.3,2,2,10,7,407,1,1,3.8,1,2,3,2,6,0
14,0.4,2,2,11,6,503,1,1,6.5,2,3,2,2,2,0
13,4.8,3,1,10,5,681,1,1,8.3,9,0,1,0,0,0
9,1.2,6,3,16,5,598,1,0,4.6,2,2,1,2,1,0
15,2.1,5,2,13,5,475,0,1,7.0,4,5,2,1,0,1
9,1.1,4,1,9,5,566,1,0,9.4,4,2,1,1,0,1
18,3.4,7,3,16,6,560,1,1,8.9,6,5,3,2,1,1
10,0.5,3,2,13,7,445,1,1,9.0,2,2,1,2,1,1
10,0.3,0,1,10,3,582,1,1,8.1,4,0,2,0,0,1
9,4.0,9,2,10,8,443,1,1,7.2,1,1,1,4,0,1
15,1.6,2,3,13,4,405,1,1,5.2,6,4,3,1,0,0
13,2.1,1,2,11,6,557,1,1,8.0,9,0,1,0,0,1
17,0.1,3,1,12,3,394,1,1,4.9,0,2,3,2,6,1
11,4.6,2,3,14,5,596,1,1,7.2,5,0,1,1,0,1
16,6.7,4,2,11,7,668,1,1,5.2,4,2,2,2,2,0
16,1.3,1,1,12,6,464,1,1,5.0,1,1,3,2,6,0
15,1.3,3,2,14,6,422,1,1,8.0,4,2,1,2,2,1
14,4.4,3,3,11,5,444,1,1,8.4,4,3,1,2,1,1
11,1.3,1,1,16,4,500,1,1,8.5,4,3,2,1,0,1
16,3.1,3,2,12,0,517,1,1,5.6,3,6,2,2,1,0
16,1.3,1,2,12,5,411,1,1,5.8,5,3,2,1,1,0
12,0.2,3,4,11,4,507,0,1,6.1,0,1,2,6,0,0
13,0.6,1,2,9,2,426,1,1,3.4,2,3,2,1,2,0
11,1.2,2,2,11,5,502,1,0,8.6,2,2,1,2,1,1
11,3.3,3,1,13,7,516,1,1,5.3,3,3,3,1,0,0
12,0.2,3,0,16,1,412,1,0,8.1,4,4,2,1,0,0
12,9.9,7,3,9,10,609,1,1,6.5,2,3,1,2,1,1
14,5.4,6,3,12,6,510,1,1,8.1,3,3,2,2,2,0
10,2.1,2,2,13,6,573,1,1,6.2,2,3,1,2,1,1
12,2.8,2,3,13,4,622,1,1,6.6,3,2,2,1,2,0
14,0.2,4,2,14,4,501,1,1,6.1,1,1,3,1,4,0
8,6.3,3,2,14,9,488,1,1,7.9,5,1,1,0,0,1
12,1.4,3,2,10,4,561,1,1,9.4,1,1,3,1,4,0
14,1.0,7,3,11,5,515,1,1,8.0,4,3,1,1,1,1
13,3.7,2,2,10,5,607,1,1,7.4,0,3,2,4,0,1
16,4.7,9,3,15,5,448,1,1,5.9,8,2,2,1,0,1
15,4.7,5,2,13,6,560,1,1,6.9,0,1,3,1,8,1
11,3.2,4,2,11,5,527,1,1,4.5,2,3,1,1,2,1
14,0.1,4,1,14,1,327,0,1,5.5,3,3,1,1,2,0
17,0.4,1,2,11,6,491,1,1,5.5,4,4,3,2,1,0
11,0.7,1,4,12,1,389,1,1,7.3,5,0,2,1,0,1
16,0.7,2,4,12,3,444,1,1,2.4,6,5,2,1,0,0
15,3.0,3,3,15,8,465,1,1,8.8,3,2,2,2,2,0
16,4.1,1,2,9,6,577,1,0,7.1,4,3,2,2,2,0
17,1.3,0,2,13,5,547,1,1,4.6,6,5,2,2,1,1
16,1.4,1,2,7,4,622,1,1,8.6,1,6,4,1,0,1
19,0.6,1,1,14,4,432,0,1,6.3,0,2,4,2,8,0
18,3.8,1,3,15,8,419,1,1,9.1,1,2,3,1,7,1
17,1.5,5,1,14,4,360,1,1,8.7,3,6,3,1,0,1
13,0.0,0,3,4,3,377,1,1,9.8,7,2,2,0,0,0
14,2.9,4,2,14,9,587,1,1,7.3,3,4,2,1,1,1
14,3.4,5,2,10,6,415,1,1,5.8,1,1,2,1,6,1
13,3.1,4,3,11,6,371,0,1,8.7,5,2,1,1,0,1
12,0.4,0,2,9,0,342,1,1,5.6,3,4,3,1,0,0
15,2.1,2,3,12,6,500,1,1,6.5,0,2,2,1,7,1
14,2.0,4,0,10,8,471,1,1,7.8,1,2,2,6,1,0
10,1.5,2,2,11,3,504,1,1,6.3,2,2,1,1,1,0
18,0.0,3,2,15,6,554,1,1,6.0,1,1,4,2,8,0
16,4.6,8,2,12,4,571,1,0,4.3,5,3,3,2,0,0
14,5.4,2,2,14,5,425,1,0,7.0,1,5,2,3,1,1
15,0.1,2,2,11,4,253,1,1,7.5,0,1,3,1,8,1
18,0.4,2,4,10,6,485,0,1,6.9,9,2,2,1,0,1
16,2.3,4,2,19,4,441,1,0,6.9,3,5,2,1,1,1
16,4.0,5,3,17,4,556,1,1,7.3,5,4,2,2,1,1
15,3.1,2,2,14,5,510,1,1,7.9,1,6,3,3,0,0
15,1.7,3,2,13,2,486,1,1,6.6,2,5,4,2,1,0
17,3.8,6,2,13,6,593,1,1,7.3,1,2,3,1,6,0
14,2.4,5,2,13,8,433,1,1,8.1,2,3,2,2,2,0
11,0.5,2,3,11,2,432,1,1,6.8,0,1,3,2,4,0
12,1.0,5,2,11,2,519,0,0,3.0,3,3,3,1,1,0
11,4.2,4,4,14,10,552,1,1,5.5,3,3,1,2,1,1
12,3.3,5,2,11,7,519,1,1,8.8,2,3,2,1,2,1
14,4.5,4,3,11,7,507,1,1,8.4,6,3,3,1,0,1
14,2.5,4,2,7,9,419,1,1,8.5,2,3,2,1,2,0
11,0.5,0,2,9,7,359,1,1,7.0,5,1,2,0,0,1
10,1.4,2,2,10,6,538,1,1,5.2,0,2,2,5,0,0
18,2.3,4,2,18,6,578,1,1,6.9,6,4,3,2,1,1
16,0.4,3,1,14,4,338,1,1,8.6,2,5,3,3,1,1
10,0.5,1,2,9,3,471,1,1,8.5,3,3,2,1,0,1
15,1.6,3,2,11,2,526,1,0,8.3,3,4,4,3,0,1
11,3.5,0,3,14,6,475,1,1,5.9,5,1,2,1,0,0
13,0.5,2,3,14,2,510,1,1,8.1,5,3,2,1,1,1
15,3.8,5,3,15,14,572,1,1,7.1,9,1,2,1,0,1
14,2.9,2,2,12,9,590,1,0,4.3,3,5,2,1,1,0
19,0.4,3,2,12,5,533,1,1,6.9,3,7,2,2,1,1
17,1.2,3,2,13,5,417,1,1,9.0,3,4,3,2,1,0
